symbol,industry,sector,volume,pe_ratio,pb_ratio,dividend_yield,pe_comp,pb_comp,div_comp,value_metric,buy_to_sell_ratio
XMVM,Investment Trusts Or Mutual Funds,Miscellaneous,12082.000000,12.876721,1.44019,2.3096,1.164892832577486,1.7358820711156167,0,2.901,
AGZ,Investment Trusts Or Mutual Funds,Miscellaneous,5200.000000,,,1.5307,0,0,0,0,
HMH,Oilfield Services/Equipment,Industrial Services,138380.000000,19.903195,1.29491,0.0,0,1.9306361059841997,0,1.931,6.0
GIL,Apparel/Footwear,Consumer Non-Durables,1075617.000000,22.213272,3.00997,1.610391,0,0,0,0,13.0
MMSI,Medical Specialties,Health Technology,506408.000000,31.404103,2.50328,0.0,1.1145040506331292,2.045316544693362,0,3.16,10.0
SVNLY,Major Banks,Finance,111737.000000,11.064197,1.54404,8.229536,1.3557242337604798,1.619129038107821,2.7431786666666667,5.718,2.0
GJT,Finance/Rental/Leasing,Finance,102.000000,,,0.0,0,0,0,0,
GRWG,Wholesale Distributors,Distribution Services,295471.000000,-3.32,0.825871,0.0,0,3.0271071390083923,0,3.027,
NVT,Electronic Components,Electronic Technology,1108306.000000,53.12488,5.99624,0.585683,0,0,0,0,14.0
XBOX,Investment Trusts Or Mutual Funds,Miscellaneous,5977.000000,,,0.0,0,0,0,0,
SBUX,Restaurants,Consumer Services,20798262.000000,81.039653,-13.2096,2.528783,0,0,0,0,17.0
ENTG,Industrial Machinery,Producer Manufacturing,2129594.000000,93.488372,5.56052,0.276396,0,0,0,0,7.0
ESI,Chemicals: Major Diversified,Process Industries,5924082.000000,49.26947,3.51913,0.825168,0,0,0,0,11.0
FIBK,Regional Banks,Finance,1100909.000000,12.145143,1.04655,5.269058,1.2350616209294532,2.388801299507907,1.7563526666666667,5.38,3.0
VSEC,Engineering & Construction,Industrial Services,549922.000000,149.372349,2.86392,0.227131,0,0,0,0,8.0
AJNMY,Food: Specialty/Candy,Consumer Non-Durables,136884.000000,55.757519,6.0639,0.664785,0,0,0,0,9.0
NWL,Industrial Machinery,Producer Manufacturing,2546901.000000,-5.89,0.70305,6.982544,0,3.5559348552734518,2.3275146666666666,5.883,3.0
PHIN,Auto Parts: OEM,Producer Manufacturing,242417.000000,22.369598,1.73258,1.530612,0,1.4429348139768439,0,1.443,
CHKP,Internet Software/Services,Technology Services,1067863.000000,14.485685,5.10339,0.0,2.55424579507286,1.763533651161287,0,4.318,18.0
BRX,Real Estate Investment Trusts,Finance,1751327.000000,21.102318,3.14083,3.848684,0,0,1.2828946666666667,1.283,15.0
IPO,Investment Trusts Or Mutual Funds,Miscellaneous,10530.000000,90.26771,6.483173,0.5406,0,0,0,0,
TRI,Internet Software/Services,Technology Services,576913.000000,26.93414,3.38849,2.727108,1.3737212326066472,2.656050335105017,0,4.03,14.0
HIW,Real Estate Investment Trusts,Finance,1698204.000000,17.522149,1.16433,8.025682,0,2.1471575927786795,2.6752273333333334,4.822,2.0
SGOV,Investment Trusts Or Mutual Funds,Miscellaneous,12456037.000000,,,0.0,0,0,0,0,
NXPI,Semiconductors,Electronic Technology,7785815.000000,28.807752,5.79308,1.760493,1.6301167824549447,2.4149502509891114,0,4.045,26.0
ELS,Real Estate Investment Trusts,Finance,1061276.000000,32.246433,6.89148,3.334665,0,0,1.111555,1.112,13.0
SDHC,Homebuilding,Consumer Durables,41042.000000,11.854915,1.43072,0.0,1.0375443434221165,3.215164392753299,0,4.253,0.0
WOR,Industrial Machinery,Producer Manufacturing,67654.000000,24.809551,2.73612,1.328784,0,0,0,0,
NVZMY,Chemicals: Specialty,Process Industries,27949.000000,41.873939,2.16324,1.001343,0,1.1556738965625635,0,1.156,14.0
STX,Computer Peripherals,Electronic Technology,9122720.000000,65.481131,275.142,0.504292,0,0,0,0,22.0
CAM,Investment Trusts Or Mutual Funds,Miscellaneous,89863.000000,,,0.0,0,0,0,0,
XLV,Investment Trusts Or Mutual Funds,Miscellaneous,9339718.000000,22.958431,4.74379,1.8004,0,0,0,0,
RNGR,Oilfield Services/Equipment,Industrial Services,447304.000000,26.99953,1.38076,1.391304,0,1.8105970624873258,0,1.811,
KRAQ,Finance/Rental/Leasing,Finance,16306.000000,,-5541.8994,0.0,0,0,0,0,
IGR,Investment Trusts/Mutual Funds,Miscellaneous,299429.000000,39.083333,1.04276,15.351812,0,2.397483601212168,5.117270666666667,7.515,
JACK,Restaurants,Consumer Services,455713.000000,-3.53,-0.2643,3.384615,0,0,1.1282050000000001,1.128,3.0
JPM,Major Banks,Finance,3562675.000000,14.918045,2.42601,1.862257,1.0054936823156118,1.030498637680801,0,2.036,16.0
PESI,Environmental Services,Industrial Services,81050.000000,-17.01,4.68688,0.0,0,0,0,0,
KNF,Construction Materials,Non-Energy Minerals,378151.000000,31.889307,3.04016,0.0,0,0,0,0,7.0
REGN,Pharmaceuticals: Major,Health Technology,1293363.000000,17.640834,2.47459,0.489225,4.534932985594671,2.1013582047935215,0,6.636,24.0
THW,Investment Trusts/Mutual Funds,Miscellaneous,94570.000000,9.082308,0.981572,11.221154,1.6515625763847692,2.546934916643914,3.740384666666667,7.939,
EPAM,Information Technology Services,Technology Services,1000097.000000,16.995965,1.6848,0.0,1.0249491570499234,1.9349477682811014,0,2.96,15.0
ELV,Managed Health Care,Health Services,1538539.000000,15.432986,1.79601,1.888405,0,1.391974432213629,0,1.392,15.0
LMRI,Medical/Nursing Services,Health Services,221206.000000,,1.53153,0.0,0,1.632354573531044,0,1.632,8.0
URG,Other Metals/Minerals,Non-Energy Minerals,4784110.000000,-8.46,8.39803,0.0,0,0,0,0,9.0
ASML,Semiconductors,Electronic Technology,965404.000000,46.125555,22.235,0.473194,1.0180907308323988,0,0,1.018,37.0
EVX,Investment Trusts Or Mutual Funds,Miscellaneous,9105.000000,28.06708,3.833385,1.135,0,0,0,0,
TRU,Financial Publishing/Services,Commercial Services,1227128.000000,19.440206,2.84236,0.670662,0,0,0,0,19.0
SPXCY,Investment Banks/Brokers,Finance,4632.000000,36.224369,10.1646,1.514361,0,0,0,0,
BBBY,Internet Retail,Retail Trade,6013007.000000,-3.25,1.50017,0.0,0,6.372611104074871,0,6.373,3.0
GF,Investment Trusts/Mutual Funds,Miscellaneous,37307.000000,3.280217,0.886464,1.317052,4.572868197439377,2.820193487834813,0,7.393,
RYTM,Pharmaceuticals: Major,Health Technology,417725.000000,-27.08,40.68,0.0,0,0,0,0,15.0
LEGR,Investment Trusts Or Mutual Funds,Miscellaneous,1968.000000,16.200699,2.051346,2.0499,0,1.2187120066531925,0,1.219,
CAKE,Restaurants,Consumer Services,1465797.000000,20.503091,7.12875,1.7709,1.5085530274435204,3.1127476766614066,0,4.621,8.0
TBBK,Regional Banks,Finance,374881.000000,11.830909,3.73083,0.0,1.267865385491512,0,0,1.268,
MSFT,Packaged Software,Technology Services,21123360.000000,26.856828,8.15836,0.810716,1.377675725517548,1.10316289058095,0,2.481,55.0
LKFN,Regional Banks,Finance,97764.000000,14.445329,2.05288,3.275499,1.0383979485687034,1.2178013327617785,1.091833,3.348,
IDXX,Medical Specialties,Health Technology,310230.000000,43.461968,28.2178,0.0,0,0,0,0,11.0
ALLO,Biotechnology,Health Technology,5381664.000000,-2.52,1.71742,0.0,0,2.74248582175589,0,2.742,13.0
AUPH,Biotechnology,Health Technology,929844.000000,7.746173,3.65104,0.0,7.1893566022860576,1.2900433848985495,0,8.479,4.0
ASX,Semiconductors,Electronic Technology,6089431.000000,50.04159,5.94377,0.86857,0,2.353724992723474,0,2.354,
KRSP,Financial Conglomerates,Finance,209205.000000,173.322148,1.41816,0.0,0,1.7628476335533365,0,1.763,
HCIC,Financial Conglomerates,Finance,102.000000,,,0.0,0,0,0,0,
WDAY,Information Technology Services,Technology Services,2081892.000000,46.883584,4.02325,0.0,0,0,0,0,26.0
AEIS,Electronic Production Equipment,Electronic Technology,504464.000000,95.999584,10.2239,0.108378,0,0,0,0,8.0
MORN,Financial Publishing/Services,Commercial Services,477984.000000,20.719949,5.9756,1.015076,0,0,0,0,
KW,Real Estate Development,Finance,549014.000000,-38.35,2.01663,4.40367,0,1.2396919613414459,1.46789,2.708,
ETD,Home Furnishings,Consumer Durables,205051.000000,13.051823,1.19415,6.951872,0,3.8521123811916422,2.3172906666666666,6.169,
PHR,Packaged Software,Technology Services,511715.000000,251.2,1.6947,0.0,0,5.310674455655868,0,5.311,15.0
SKT,Real Estate Investment Trusts,Finance,322156.000000,37.207897,6.01812,3.167298,0,0,1.055766,1.056,4.0
CMPR,Commercial Printing/Forms,Commercial Services,34746.000000,85.82996,-3.8028,0.0,0,0,0,0,
IDE,Investment Trusts/Mutual Funds,Miscellaneous,47498.000000,,,0.0,0,0,0,0,
SBAC,Real Estate Investment Trusts,Finance,678653.000000,22.20714,-4.7372,2.104876,0,0,0,0,12.0
KEYS,Electronic Equipment/Instruments,Electronic Technology,462240.000000,60.007946,9.18444,0.0,0,0,0,0,11.0
XRAY,Medical Specialties,Health Technology,2374589.000000,-3.93,1.756,5.432937,0,2.915717539863326,1.810979,4.727,4.0
CBSH,Regional Banks,Finance,642671.000000,12.786321,1.76359,2.016996,1.17312868963637,1.4175630390283456,0,2.591,1.0
QBTS,Computer Processing Hardware,Electronic Technology,14754345.000000,-16.44,7.62331,0.0,0,1.3445603025457447,0,1.345,15.0
ANIK,Medical Specialties,Health Technology,252785.000000,-20.11,1.47734,0.0,0,3.465688331731355,0,3.466,
UAL,Airlines,Transportation,4070862.000000,8.066344,1.84854,0.0,3.9447858906091775,3.040237160137189,0,6.985,23.0
AGMB,Biotechnology,Health Technology,65262.000000,,3.37301,0.0,0,1.3963789019303234,0,1.396,
DQ,Chemicals: Specialty,Process Industries,2063495.000000,-8.62,0.337045,0.0,0,7.417407171149254,0,7.417,4.0
RHHBY,Pharmaceuticals: Major,Health Technology,167813.000000,20.956682,7.61422,1.960682,3.817398193091826,0,0,3.817,12.0
ACWX,Investment Trusts Or Mutual Funds,Miscellaneous,1594033.000000,18.520517,2.335089,2.193,0,1.0706230040910647,0,1.071,
MVBF,Regional Banks,Finance,11005.000000,12.915937,1.01087,2.561205,1.161355927951646,2.4731172158635633,0,3.634,
EPM,Oil & Gas Production,Energy Minerals,235163.000000,58.955224,2.45644,10.126582,0,1.0177329794336518,3.3755273333333338,4.393,
COO,Medical Specialties,Health Technology,1568634.000000,31.224944,1.47168,0.0,1.120898727632626,3.4790171776473144,0,4.6,13.0
SUBCY,Oilfield Services/Equipment,Industrial Services,82210.000000,24.939086,2.33882,3.34623,0,1.0689150939362584,1.11541,2.184,7.0
SARO,Other Transportation,Transportation,2372404.000000,29.6698,3.08563,0.0,1.0724709974452138,1.8213460460262572,0,2.894,12.0
ES,Electric Utilities,Utilities,1023158.000000,15.027939,1.58953,4.44007,0,1.5727919573710467,1.4800233333333335,3.053,7.0
ATEC,Medical Specialties,Health Technology,1721584.000000,-9.74,113.059,0.0,0,0,0,0,12.0
CZR,Casinos/Gaming,Consumer Services,1843532.000000,-11.23,1.57928,0.0,0,6.965199331340864,0,6.965,15.0
BA,Aerospace & Defense,Electronic Technology,4874914.000000,118.622108,30.3943,0.0,0,0,0,0,23.0
SCHO,Investment Trusts Or Mutual Funds,Miscellaneous,1958608.000000,,,0.8561,0,0,0,0,
SRG,Real Estate Development,Finance,286292.000000,-2.01,0.443611,0.0,0,5.635568099077796,0,5.636,
BUSE,Regional Banks,Finance,482414.000000,18.013308,0.941552,3.807011,0,2.6551905789589956,1.2690036666666666,3.924,4.0
SZNE,Investment Trusts Or Mutual Funds,Miscellaneous,102.000000,28.333641,4.306828,1.3654,0,0,0,0,
ELMT,Metal Fabrication,Producer Manufacturing,929813.000000,100.1321,7.68393,0.0,0,0,0,0,
PI,Semiconductors,Electronic Technology,533276.000000,-312.71,17.1598,0.0,0,0,0,0,6.0
FLGT,Medical/Nursing Services,Health Services,253770.000000,-7.78,0.427648,0.0,0,5.845929362466328,0,5.846,
BUD,Beverages: Alcoholic,Consumer Non-Durables,1323515.000000,21.529204,1.66319,1.29091,0,1.5031355407379794,0,1.503,23.0
GLPG,Biotechnology,Health Technology,161354.000000,5.17141,0.492793,0.0,10.768823202956254,9.55776563384626,0,20.327,2.0
EL,Household/Personal Care,Consumer Non-Durables,1867280.000000,-154.11,6.9174,1.815824,0,0,0,0,12.0
UTHR,Biotechnology,Health Technology,109594.000000,20.424342,3.50015,0.0,2.7266484276457965,1.345656614716512,0,4.072,13.0
COLM,Apparel/Footwear,Consumer Non-Durables,275997.000000,18.873405,1.91064,1.964637,0,1.3084620860025962,0,1.308,3.0
SNDR,Trucking,Transportation,461322.000000,52.37691,1.78504,1.247974,0,3.148388831622821,0,3.148,6.0
ZBRA,Computer Processing Hardware,Electronic Technology,553962.000000,26.796715,3.03031,0.0,0,3.3824922202678933,0,3.382,14.0
MANH,Packaged Software,Technology Services,519331.000000,39.311929,40.4629,0.0,0,0,0,0,12.0
CGC,Agricultural Commodities/Milling,Process Industries,11139247.000000,-0.89,0.765722,0.0,0,3.26489248056083,0,3.265,2.0
CWH,Specialty Stores,Retail Trade,3023660.000000,-4.73,1.88987,7.342144,0,3.9156132432389534,2.4473813333333334,6.363,11.0
EME,Engineering & Construction,Industrial Services,362484.000000,30.637558,10.4672,0.133136,0,0,0,0,6.0
IESC,Engineering & Construction,Industrial Services,187639.000000,35.749338,12.4615,0.0,0,0,0,0,
COST,Specialty Stores,Retail Trade,761706.000000,51.694638,13.7448,0.523139,0,0,0,0,23.0
TPVG,Investment Trusts/Mutual Funds,Miscellaneous,152274.000000,4.346403,0.608018,18.644068,3.45112958922585,4.111720376699374,6.214689333333333,13.778,0.0
OSUR,Medical Specialties,Health Technology,243751.000000,-3.22,0.621656,0.0,0,8.23606624885789,0,8.236,
NNY,Investment Trusts/Mutual Funds,Miscellaneous,56671.000000,31.05,0.999464,4.148648,0,2.5013407186251833,1.3828826666666665,3.884,
ESS,Real Estate Investment Trusts,Finance,697989.000000,25.76116,3.11526,3.845005,0,0,1.2816683333333334,1.282,6.0
IWM,Investment Trusts Or Mutual Funds,Miscellaneous,23552272.000000,69.33952,2.479589,1.0471,0,1.0082316061250474,0,1.008,
TDY,Aerospace & Defense,Electronic Technology,192028.000000,32.484805,2.7781,0.0,0,1.8285878838054788,0,1.829,10.0
BLX,Major Banks,Finance,110974.000000,8.858487,1.33984,4.808594,1.6932914164687491,1.8658944351564366,1.6028646666666668,5.162,
LFAC,Financial Conglomerates,Finance,4130.000000,961.538462,1.39869,0.0,0,1.7873867690481808,0,1.787,
CVS,Drugstore Chains,Retail Trade,3799155.000000,58.21711,1.36844,3.284762,0,3.799947385343895,1.0949206666666667,4.895,25.0
HFWA,Regional Banks,Finance,170285.000000,13.537782,1.02007,3.479522,1.1080101600099632,2.4508121991628027,1.1598406666666665,4.719,2.0
OXBRW,Specialty Insurance,Finance,400.000000,,,0.0,0,0,0,0,
TER,Electronic Production Equipment,Electronic Technology,10638684.000000,109.582288,21.2228,0.128903,0,0,0,0,13.0
KHC,Food: Major Diversified,Consumer Non-Durables,6640471.000000,-4.55,0.638548,7.120605,0,3.915132456761277,2.373535,6.289,1.0
MSC,Casinos/Gaming,Consumer Services,2130.000000,-8.26,0.997498,0.0,0,11.027591032763976,0,11.028,
UMH,Real Estate Investment Trusts,Finance,260317.000000,221.732955,2.27328,5.765535,0,1.099732545045045,1.921845,3.022,6.0
ACES,Investment Trusts Or Mutual Funds,Miscellaneous,15656.000000,-25.268068,2.717947,0.7932,0,0,0,0,
IX,Finance/Rental/Leasing,Finance,261401.000000,11.646903,1.2339,2.216663,1.2878960183664276,2.026096117999838,0,3.314,5.0
LOUP,Investment Trusts Or Mutual Funds,Miscellaneous,9264.000000,85.935326,9.722838,0.1086,0,0,0,0,
FOX,Broadcasting,Consumer Services,333238.000000,13.616673,2.20177,0.989749,3.8834743259238143,0,0,3.883,7.0
NDSN,Industrial Machinery,Producer Manufacturing,153520.000000,30.45654,5.05462,1.149792,0,0,0,0,5.0
TXRH,Restaurants,Consumer Services,689623.000000,25.962674,7.14637,1.762365,1.1913256700754322,3.1050729251354183,0,4.296,13.0
CHTR,Cable/Satellite TV,Consumer Services,4200282.000000,4.676348,1.29935,0.0,6.701810900300833,3.6094970562204183,0,10.311,8.0
RELX,Miscellaneous Commercial Services,Commercial Services,1592867.000000,24.272041,20.5834,2.406093,0,0,0,0,
UNIT,Real Estate Investment Trusts,Finance,2164896.000000,2.358181,7.22092,0.0,6.360834897745338,0,0,6.361,2.0
XHE,Investment Trusts Or Mutual Funds,Miscellaneous,63305.000000,-103.870415,2.626383,0.4838,0,0,0,0,
IQ,Internet Software/Services,Technology Services,11949396.000000,-36.88,0.562059,0.0,0,16.012553842212295,0,16.013,12.0
MTD,Medical Specialties,Health Technology,73631.000000,30.025091,-1087.4636,0.0,1.16569172096764,0,0,1.166,7.0
MKSI,Industrial Machinery,Producer Manufacturing,542241.000000,61.480207,6.62114,0.339679,0,0,0,0,13.0
KEY,Major Banks,Finance,5093917.000000,13.484802,1.36541,3.734062,1.11236338509086,1.8309518752609106,1.2446873333333335,4.188,11.0
INFY,Information Technology Services,Technology Services,11492279.000000,15.12159,5.06412,3.586669,1.1519952597577372,0,1.1955563333333334,2.348,32.0
AKTS,Pharmaceuticals: Major,Health Technology,171594.000000,,-6.7965,0.0,0,0,0,0,6.0
PRN,Investment Trusts Or Mutual Funds,Miscellaneous,12991.000000,56.269726,8.994498,0.2311,0,0,0,0,
NRG,Electric Utilities,Utilities,763615.000000,38.654182,28.586,1.159486,0,0,0,0,14.0
GEHC,Medical Specialties,Health Technology,19663217.000000,15.054283,3.0078,0.20438,2.3249197587158417,1.702240840481415,0,4.027,16.0
CASY,Specialty Stores,Retail Trade,158130.000000,45.03688,7.53202,0.281669,0,0,0,0,11.0
DK,Oil Refining/Marketing,Energy Minerals,1782339.000000,-116.03,8.56352,2.48538,0,0,0,0,5.0
ELME,Real Estate Investment Trusts,Finance,348387.000000,-1.41,0.209513,33.333333,0,11.932433786924916,11.111111000000001,23.044,
STLD,Steel,Non-Energy Minerals,460604.000000,24.311239,3.68772,0.894431,0,0,0,0,8.0
AGBK,Regional Banks,Finance,186064.000000,9.408232,3.61037,0.0,1.594348438686461,0,0,1.594,11.0
KLRA,Biotechnology,Health Technology,554578.000000,,,0.0,0,0,0,0,
HPI,Investment Trusts/Mutual Funds,Miscellaneous,68943.000000,12.416628,0.994686,9.256715,1.208057453279586,2.513355973643944,3.0855716666666666,6.807,
AVY,Pulp & Paper,Process Industries,423640.000000,18.751408,5.70864,2.258394,0,0,0,0,9.0
PFE,Pharmaceuticals: Major,Health Technology,18519303.000000,19.529464,1.74112,6.495468,4.096374585600506,2.9865833486491455,2.165156,9.248,12.0
BLK,Investment Managers,Finance,239681.000000,26.628178,3.06461,2.034751,0,0,0,0,16.0
WES,Oil & Gas Pipelines,Industrial Services,1803871.000000,13.909421,4.20196,8.792271,1.0784057797948599,0,2.930757,4.009,3.0
CW,Aerospace & Defense,Electronic Technology,156522.000000,54.871074,10.2722,0.135964,0,0,0,0,6.0
OI,Containers/Packaging,Process Industries,11634240.000000,-12.11,1.21054,0.0,0,2.0651940456325275,0,2.065,6.0
MIELY,Electrical Products,Producer Manufacturing,127465.000000,31.369163,2.93279,0.811691,0,0,0,0,13.0
CPSH,Metal Fabrication,Producer Manufacturing,144899.000000,175.824176,3.50495,0.0,0,0,0,0,
ALKT,Packaged Software,Technology Services,1614094.000000,-35.51,4.76807,0.0,0,1.8875561810124433,0,1.888,9.0
MYN,Investment Trusts/Mutual Funds,Miscellaneous,131349.000000,62.405779,0.914657,6.184197,0,2.7332650381509134,2.061399,4.795,
KOS,Integrated Oil,Energy Minerals,12160558.000000,-2.02,2.67854,0.0,0,0,0,0,6.0
URI,Finance/Rental/Leasing,Finance,259505.000000,24.574543,6.73414,0.762423,0,0,0,0,18.0
WEX,Miscellaneous Commercial Services,Commercial Services,251658.000000,17.105736,4.15126,0.0,0,0,0,0,4.0
DWSH,Investment Trusts Or Mutual Funds,Miscellaneous,3412.000000,,,0.0,0,0,0,0,
GBFH,Regional Banks,Finance,31604.000000,19.775087,2.47991,0.0,0,1.0081011004431613,0,1.008,
WFRD,Oilfield Services/Equipment,Industrial Services,1052910.000000,17.237015,4.51154,0.9292,0,0,0,0,10.0
RKLB,Aerospace & Defense,Electronic Technology,15442701.000000,-209.13,24.8103,0.0,0,0,0,0,13.0
BIV,Investment Trusts Or Mutual Funds,Miscellaneous,2287390.000000,,,3.1692,0,0,1.0564,1.056,
VMO,Investment Trusts/Mutual Funds,Miscellaneous,364184.000000,-16.51,0.998619,7.780083,0,2.503457274496079,2.5933610000000002,5.097,
BMY,Pharmaceuticals: Major,Health Technology,4577241.000000,16.840584,6.42112,4.273944,4.750429082506877,0,1.4246480000000001,6.175,12.0
WRAP,Medical Specialties,Health Technology,132298.000000,-7.15,7.06889,0.0,0,0,0,0,
KO,Beverages: Non-Alcoholic,Consumer Non-Durables,10166731.000000,24.668619,10.0241,2.629228,0,0,0,0,20.0
CERS,Medical Specialties,Health Technology,689467.000000,-23.85,5.89379,0.0,0,0,0,0,
LEGO,Financial Conglomerates,Finance,2904.000000,,1.3697,0.0,0,1.825217200846901,0,1.825,
AMG,Investment Managers,Finance,199455.000000,12.868665,2.43845,0.013677,1.1656220750171056,1.0252414443601467,0,2.191,6.0
CNC,Managed Health Care,Health Services,13749540.000000,-3.64,1.22169,0.0,0,2.0463456359632968,0,2.046,9.0
MC,Investment Banks/Brokers,Finance,705469.000000,23.69441,9.00132,3.730808,0,0,1.2436026666666666,1.244,3.0
SSEZY,Electric Utilities,Utilities,124139.000000,31.408638,2.9089,2.260301,0,0,0,0,11.0
UPWK,Personnel Services,Commercial Services,3905931.000000,12.426673,2.14981,0.0,1.207080929867552,1.162893465003884,0,2.37,7.0
CGW,Investment Trusts Or Mutual Funds,Miscellaneous,11641.000000,21.894394,2.831476,2.1807,0,0,0,0,
AMS,Finance/Rental/Leasing,Finance,54980.000000,-5.67,0.363849,0.0,0,6.870982193162549,0,6.871,
LADR,Real Estate Investment Trusts,Finance,293493.000000,24.036697,0.924577,8.778626,0,2.703939206794026,2.9262086666666662,5.63,6.0
DLTR,Discount Stores,Retail Trade,2116664.000000,15.799379,5.19246,0.0,2.660231139464406,1.841131178670611,0,4.501,11.0
SRTS,Medical Specialties,Health Technology,10521.000000,-8.23,1.33154,0.0,0,3.8451717560118364,0,3.845,
FULT,Major Banks,Finance,827791.000000,10.353535,1.17324,3.359411,1.4487805372754328,2.130851317718455,1.1198036666666666,4.699,3.0
TSEM,Semiconductors,Electronic Technology,1709914.000000,99.726917,7.46105,0.0,0,1.875071203114843,0,1.875,4.0
WY,Real Estate Investment Trusts,Finance,3339702.000000,55.42653,1.89726,3.384367,0,1.3176897209660248,1.1281223333333334,2.446,9.0
BWIN,Insurance Brokers/Services,Finance,453484.000000,-48.11,2.83667,0.0,0,0,0,0,6.0
ALK,Airlines,Transportation,2397377.000000,74.373832,1.18762,0.0,0,4.732153382395043,0,4.732,18.0
BBHL,Investment Trusts Or Mutual Funds,Miscellaneous,16143.000000,32.4889,7.441023,0.9104,0,0,0,0,
CG,Investment Managers,Finance,1668627.000000,21.886896,2.95997,2.93378,0,0,0,0,12.0
LMAT,Medical Specialties,Health Technology,170855.000000,44.638602,6.50454,0.756228,0,0,0,0,6.0
RBA,Internet Software/Services,Technology Services,609107.000000,51.518412,3.5152,1.156467,0,2.5603095129722346,0,2.56,10.0
SATS,Specialty Telecommunications,Communications,2319732.000000,-2.46,6.19651,0.0,0,0,0,0,3.0
WW,Other Consumer Services,Consumer Services,208097.000000,0.092728,0.307861,0.0,215.68458286601674,17.865205401138827,0,233.55,
DSGN,Biotechnology,Health Technology,2146939.000000,-10.51,3.64088,0.0,0,1.2936432950275758,0,1.294,6.0
SOHU,Internet Software/Services,Technology Services,27191.000000,1.111103,0.31726,0.0,33.30024309177457,28.36790014499149,0,61.668,
MFLX,Investment Trusts Or Mutual Funds,Miscellaneous,6429.000000,,,0.0,0,0,0,0,
BTX,Investment Trusts/Mutual Funds,Miscellaneous,376121.000000,,,0.0,0,0,0,0,
KMDA,Biotechnology,Health Technology,27900.000000,23.259132,1.74728,2.938786,2.3943283868030845,2.6956183324939333,0,5.09,
BKR,Contract Drilling,Industrial Services,4727336.000000,21.57638,3.47485,1.359539,0,0,0,0,19.0
EMD,Investment Trusts/Mutual Funds,Miscellaneous,270323.000000,6.190723,0.958425,10.445682,2.422980320715367,2.6084461486292616,3.481894,8.513,
BALL,Containers/Packaging,Process Industries,1075426.000000,18.527567,3.00718,1.302295,0,0,0,0,13.0
CLPR,Real Estate Investment Trusts,Finance,30433.000000,-2.57,-1.8615,10.734463,0,0,3.5781543333333334,3.578,
KEQU,Medical Specialties,Health Technology,292.000000,9.978068,1.50546,0.0,3.5076930724464894,3.4009538612782806,0,6.909,
ROST,Apparel/Footwear Retail,Retail Trade,1266561.000000,34.107683,11.7484,0.736077,0,0,0,0,14.0
FTNT,Information Technology Services,Technology Services,1725974.000000,35.363036,51.4665,0.0,0,0,0,0,11.0
SO,Electric Utilities,Utilities,2691243.000000,24.119255,2.88085,3.135261,0,0,1.0450869999999999,1.045,7.0
CHMI,Real Estate Investment Trusts,Finance,105595.000000,-21.33,0.742259,17.110266,0,3.368096580843075,5.703422,9.072,
BAESY,Aerospace & Defense,Electronic Technology,144666.000000,30.462103,5.10117,1.545293,0,0,0,0,9.0
PBW,Investment Trusts Or Mutual Funds,Miscellaneous,409682.000000,-18.11926,2.785878,0.1659,0,0,0,0,
NWS,Publishing: Newspapers,Consumer Services,607896.000000,39.178474,1.91163,0.66357,0,2.8771258036335485,0,2.877,
S,Packaged Software,Technology Services,3091185.000000,-10.75,3.44324,0.0,0,2.61381721866614,0,2.614,24.0
ENFR,Investment Trusts Or Mutual Funds,Miscellaneous,79856.000000,21.05025,3.421517,4.332,0,0,1.444,1.444,
ADAPY,Biotechnology,Health Technology,16463.000000,-0.01,-0.0131,0.0,0,0,0,0,
CNM,Wholesale Distributors,Distribution Services,1728470.000000,21.435684,4.68003,0.0,0,0,0,0,11.0
TAP,Beverages: Alcoholic,Consumer Non-Durables,2781929.000000,-3.92,0.752995,4.440789,0,3.32007516650177,1.4802629999999999,4.8,7.0
EFZ,Investment Trusts Or Mutual Funds,Miscellaneous,280776.000000,,,0.0,0,0,0,0,
TDW,Marine Shipping,Transportation,524543.000000,13.060775,3.1463,0.0,2.436302593069707,1.786225089788005,0,4.223,3.0
OLED,Electronic Production Equipment,Electronic Technology,946561.000000,17.972105,2.44831,2.027842,2.4482385341060495,2.083069545931683,0,4.531,8.0
CTVA,Agricultural Commodities/Milling,Process Industries,1573264.000000,49.168483,2.19767,0.899417,0,1.137568424740748,0,1.138,17.0
CVEO,Hotels/Resorts/Cruise lines,Consumer Services,14365.000000,-19.85,2.05228,0.798722,0,2.2852632194437406,0,2.285,
PNW,Electric Utilities,Utilities,521757.000000,20.400815,1.76934,3.500776,0,1.4129562435710492,1.1669253333333334,2.58,4.0
RVTY,Medical Specialties,Health Technology,642553.000000,41.036759,1.31912,0.328716,0,3.8813754624294985,0,3.881,8.0
COMT,Investment Trusts Or Mutual Funds,Miscellaneous,221677.000000,,,0.608,0,0,0,0,
ALKS,Pharmaceuticals: Major,Health Technology,1875666.000000,23.839117,3.1077,0.0,3.355828993162792,1.6732631849921165,0,5.029,14.0
BWA,Trucks/Construction/Farm Machinery,Producer Manufacturing,696508.000000,42.429688,2.06639,1.141595,0,1.2098393817236823,0,1.21,11.0
MDT,Medical Specialties,Health Technology,7240870.000000,22.864322,2.14571,3.467643,1.5307692045274728,2.3861565635617117,1.155881,5.073,22.0
