symbol,industry,sector,volume,pe_ratio,pb_ratio,dividend_yield,pe_comp,pb_comp,value_score,income_score,quality_score,yield_trap_flag,value_metric,buy_to_sell_ratio
DLHC,Personnel Services,Commercial Services,3663.0,-77.32,0.751856,0.0,0.0,3.3251048073035263,1.33,0.0,-0.1,False,0.635,0.0
DLNG,Marine Shipping,Transportation,56577.0,2.821294,0.353962,0.05089974,11.44155837711348,15.990417050417841,13.261,1.5,0.2,False,6.99,0.0
DLR,Real Estate Investment Trusts,Finance,1190887.0,53.080093,3.09726,0.024285860000000003,0.0,0.0,0.0,0.0,1.2,False,0.36,24.0
DLTR,Discount Stores,Retail Trade,3158892.0,15.620828,5.13378,0.0,2.7642580790211633,1.9128205727553578,2.424,0.0,1.0,False,1.512,1.5714285714285714
DLX,Commercial Printing/Forms,Commercial Services,429495.0,17.28443,2.06019,0.03852327,0.0,1.2134803100684888,0.485,1.284109,0.9,False,0.769,0.0
DMAC,Biotechnology,Health Technology,192534.0,-8.85,5.79463,0.0,0.0,0.0,0.0,0.0,0.2,False,0.06,0.0
DMII,Financial Conglomerates,Finance,306632.0,154.153846,1.32408,0.0,0.0,1.8881034378587398,0.755,0.0,0.7,False,0.588,0.0
DMLP,Investment Trusts/Mutual Funds,Miscellaneous,266157.0,24.133172,4.35459,0.09977290999999999,0.0,0.0,0.0,1.5,0.7,False,0.51,0.0
DMRC,Information Technology Services,Technology Services,167196.0,-5.17,3.99549,0.0,0.0,0.0,0.0,0.0,0.2,False,0.06,0.0
DNLI,Biotechnology,Health Technology,1514442.0,-6.16,2.88404,0.0,0.0,1.6400604707285613,0.656,0.0,0.5,False,0.478,18.0
DNOW,Wholesale Distributors,Distribution Services,2699013.0,-46.47,1.12442,0.0,0.0,2.2233684922004233,0.889,0.0,0.5,False,0.595,0.0
DOC,Real Estate Investment Trusts,Finance,9556037.0,159.624877,1.49848,0.07545083,0.0,1.6683572686989483,0.667,1.5,1.0,False,0.933,9.0
DOCN,Packaged Software,Technology Services,2855326.0,38.338899,-329.5196,0.0,0.0,0.0,0.0,0.0,0.8,False,0.24,13.0
DOCS,Packaged Software,Technology Services,2690182.0,20.522294,4.61679,0.0,1.80291735417103,1.9494064057494493,1.862,0.0,1.0,False,1.231,17.0
DOCU,Packaged Software,Technology Services,3513827.0,31.116373,4.74247,0.0,1.1890846018589634,1.8977452677613142,1.473,0.0,1.0,False,1.036,6.0
DOV,Industrial Machinery,Producer Manufacturing,749673.0,28.20746,4.07065,0.00916479,0.0,0.0,0.0,0.0,0.7,False,0.21,14.0
DOW,Chemicals: Specialty,Process Industries,9176864.0,-10.09,1.91375,0.043220549999999996,0.0,1.3063357282821684,0.523,1.440685,0.7,False,0.76,3.0
DOX,Information Technology Services,Technology Services,886671.0,12.561672,2.03231,0.033245710000000005,1.3979030816916729,1.618847518341198,1.486,1.1081903333333336,0.9,False,1.235,5.0
DPG,Investment Trusts/Mutual Funds,Miscellaneous,41541.0,6.491304,1.04523,0.056262559999999996,2.3107837808859357,2.3918180687504185,2.343,1.5,0.6,False,1.651,0.0
DPZ,Restaurants,Consumer Services,691184.0,19.535751,-2.8966,0.02124212,1.5520263336689744,0.0,0.931,0.0,0.7,False,0.675,7.0
DQ,Chemicals: Specialty,Process Industries,667986.0,-6.88,0.296066,0.0,0.0,8.444063148081847,3.378,0.0,0.2,False,1.749,4.0
DRAM,Investment Trusts Or Mutual Funds,Miscellaneous,11748705.0,37.376602,6.021452,0.003251,0.0,0.0,0.0,0.0,1.0,False,0.3,0.0
DRH,Real Estate Investment Trusts,Finance,4060734.0,23.187088,1.43504,0.032352940000000004,0.0,1.7421117181402608,0.697,1.0784313333333335,1.2,False,0.924,7.0
DRIV,Investment Trusts Or Mutual Funds,Miscellaneous,212760.0,-40.12337,2.140621,0.009553,0.0,1.167885394004824,0.467,0.0,0.2,False,0.293,0.0
DRSK,Investment Trusts Or Mutual Funds,Miscellaneous,186069.0,,,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,0.0
DSAC,Financial Conglomerates,Finance,12.0,692.013889,1.03803,0.0,0.0,2.4084082348294364,0.963,0.0,0.4,False,0.601,0.0
DSNKY,Pharmaceuticals: Major,Health Technology,7165.0,15.090444,2.80179,0.02342772,5.30136820361283,1.8559563707487,3.923,0.0,0.6,False,2.142,15.0
DSTL,Investment Trusts Or Mutual Funds,Miscellaneous,101898.0,17.471302,3.637246,0.01399,0.0,0.0,0.0,0.0,0.7,False,0.21,0.0
DSU,Investment Trusts/Mutual Funds,Miscellaneous,233173.0,14.536232,0.989635,0.11812163999999999,1.0319042789080417,2.526183896082899,1.63,0.0,0.1,True,0.845,0.0
DT,Packaged Software,Technology Services,4525511.0,59.654036,3.94585,0.0,0.0,2.2808773774978777,0.912,0.0,1.0,False,0.756,28.0
DTE,Electric Utilities,Utilities,1544296.0,24.930561,2.59117,0.029731689999999998,0.0,0.0,0.0,0.0,1.2,False,0.36,12.0
DTF,Investment Trusts/Mutual Funds,Miscellaneous,12144.0,34.354354,0.942947,0.03409091,0.0,2.6512624781668537,1.061,1.1363636666666668,0.6,False,0.938,0.0
DTM,Oil & Gas Pipelines,Industrial Services,1341427.0,34.397081,3.1771,0.02256909,0.0,0.0,0.0,0.0,1.2,False,0.36,3.0
DTW,Electric Utilities,Utilities,13415.0,,,0.0,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
DUK,Electric Utilities,Utilities,2529956.0,20.509451,1.98136,0.032728679999999996,0.0,1.2617595994670328,0.505,1.0909559999999998,1.2,False,0.831,11.0
DUKB,Electric Utilities,Utilities,21443.0,,,0.0,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
DUOL,Packaged Software,Technology Services,1907917.0,12.845043,3.81123,0.0,2.880488605604512,2.3614423689989845,2.673,0.0,1.0,False,1.637,2.0
DV,Packaged Software,Technology Services,2366880.0,36.261928,1.57703,0.0,1.0203539094777312,5.70693011547022,2.895,0.0,1.0,False,1.748,12.0
DVA,Medical/Nursing Services,Health Services,570377.0,16.310267,-15.9664,0.0,0.0,0.0,0.0,0.0,0.5,False,0.15,1.5
DVLU,Investment Trusts Or Mutual Funds,Miscellaneous,2191.0,14.694807,1.858956,0.02033,1.020768765455715,1.3448408676698103,1.15,0.0,0.6,False,0.755,0.0
DVN,Integrated Oil,Energy Minerals,9504308.0,12.307729,2.05771,0.01868795,1.2187463666123945,1.2149428247906653,1.217,0.0,1.0,False,0.909,25.0
DVYA,Investment Trusts Or Mutual Funds,Miscellaneous,2967.0,15.348128,1.107194,0.047892000000000004,0.0,2.25796021293468,0.903,1.5,0.6,False,0.931,0.0
DVYE,Investment Trusts Or Mutual Funds,Miscellaneous,92067.0,8.912463,1.155881,0.069737,1.683036440095179,2.162852404356504,1.875,1.5,0.4,False,1.358,0.0
DWAS,Investment Trusts Or Mutual Funds,Miscellaneous,8145.0,203.41231,4.112075,0.002341,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
DX,Real Estate Investment Trusts,Finance,4318491.0,8.105695,1.0796,0.14977974,1.8505507547471252,2.315672471285662,2.037,0.0,0.4,True,1.139,4.0
DXC,Data Processing Services,Technology Services,4006038.0,4.869864,0.612025,0.0,3.6058501839065733,5.375597402066909,4.314,0.0,0.6,False,2.337,0.0
DXCM,Medical Specialties,Health Technology,10562967.0,25.479206,8.34481,0.0,1.3736691794869902,0.0,0.824,0.0,1.0,False,0.712,26.0
DXJ,Investment Trusts Or Mutual Funds,Miscellaneous,185254.0,17.159986,1.57591,0.023527999999999997,0.0,1.5863850092962162,0.635,0.0,0.9,False,0.588,0.0
DXR,Investment Trusts/Mutual Funds,Miscellaneous,4519.0,5.87148,1.19083,0.0,2.554722148419138,2.0993760654333533,2.373,0.0,0.4,False,1.307,0.0
DY,Engineering & Construction,Industrial Services,481225.0,43.330857,6.67538,0.0,0.0,0.0,0.0,0.0,0.7,False,0.21,11.0
DYN,Biotechnology,Health Technology,1023871.0,-4.91,2.97788,0.0,0.0,1.5883783094013193,0.635,0.0,0.5,False,0.468,14.0
DZZ,Investment Trusts Or Mutual Funds,Miscellaneous,2445.0,,,0.0,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
E,Oil Refining/Marketing,Energy Minerals,256106.0,29.06935,1.4775,0.02907614,0.0,1.6920473773265652,0.677,0.0,0.9,False,0.609,5.0
EA,Packaged Software,Technology Services,1249551.0,75.978975,8.22375,0.0037555,0.0,1.094391244870041,0.438,0.0,1.0,False,0.519,2.0
EAT,Restaurants,Consumer Services,931876.0,14.911456,16.0864,0.0,2.0333359800679425,1.3912373184802067,1.776,0.0,0.7,False,1.098,18.0
EBS,Pharmaceuticals: Major,Health Technology,1407363.0,8.871402,0.82048,0.0,9.017740375196615,6.337753510140406,7.946,0.0,1.0,False,4.273,0.0
EC,Integrated Oil,Energy Minerals,1677334.0,13.062731,1.3129,0.04669322,1.148305051983387,1.9041815827557316,1.451,1.5,1.2,False,1.386,0.0
ECCX,Investment Trusts/Mutual Funds,Miscellaneous,6464.0,,,0.0,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
ECL,Chemicals: Specialty,Process Industries,952154.0,35.808016,7.52191,0.01059094,0.0,0.0,0.0,0.0,0.7,False,0.21,21.0
ECTM,Investment Trusts/Mutual Funds,Miscellaneous,5865.0,4.173176,0.738767,0.24056533000000002,3.5943847084330978,3.3840168821834222,3.51,0.0,-0.6,True,1.575,
ED,Electric Utilities,Utilities,1949575.0,19.768432,1.66382,0.03083236,0.0,1.5025663833828178,0.601,1.0277453333333333,1.2,False,0.866,0.42857142857142855
EDV,Investment Trusts Or Mutual Funds,Miscellaneous,915470.0,,,0.052321,0.0,0.0,0.0,1.5,0.2,False,0.36,0.0
EEFT,Miscellaneous Commercial Services,Commercial Services,578910.0,10.443992,2.17721,0.0,1.436232429132462,1.1482585510814298,1.321,0.0,0.7,False,0.87,3.5
EELV,Investment Trusts Or Mutual Funds,Miscellaneous,117933.0,13.317233,1.434425,0.039328,1.1263601079894,1.7428586367359742,1.373,1.3109333333333335,0.9,False,1.219,0.0
EEM,Investment Trusts Or Mutual Funds,Miscellaneous,22489087.0,18.628283,2.484341,0.017121,0.0,1.0063030799717108,0.403,0.0,1.0,False,0.502,0.0
EEMV,Investment Trusts Or Mutual Funds,Miscellaneous,240593.0,19.551542,2.401064,0.020477,0.0,1.0412050657541825,0.416,0.0,0.9,False,0.478,0.0
EFO,Investment Trusts Or Mutual Funds,Miscellaneous,9598.0,,,0.0,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
EFOR,Information Technology Services,Technology Services,2456554.0,9.327204,0.487733,0.0,1.8826649443927674,6.745493948533316,3.828,0.0,1.0,False,2.214,0.5
EFR,Investment Trusts/Mutual Funds,Miscellaneous,94472.0,,,0.0,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
EFT,Investment Trusts/Mutual Funds,Miscellaneous,158532.0,22.828577,0.872377,0.1020073,0.0,2.8657335074170915,1.146,0.0,0.1,True,0.603,0.0
EFX,Financial Publishing/Services,Commercial Services,1077804.0,30.631868,4.57001,0.011843159999999998,0.0,0.0,0.0,0.0,1.0,False,0.3,19.0
EGAN,Internet Software/Services,Technology Services,220432.0,5.81807,2.33148,0.0,6.359497221587228,3.860208965978692,5.36,0.0,0.7,False,2.89,0.0
EGBN,Regional Banks,Finance,168229.0,-6.89,0.688294,0.01353965,0.0,3.6321688115834223,1.453,0.0,0.2,False,0.786,0.0
EGHT,Packaged Software,Technology Services,3352866.0,-77.22,1.87209,0.0,0.0,4.807461179750973,1.923,0.0,0.5,False,1.111,0.0
EGP,Real Estate Investment Trusts,Finance,301756.0,36.60378,3.02398,0.03006958,0.0,0.0,0.0,1.0023193333333333,0.9,False,0.47,13.0
EGY,Oil & Gas Production,Energy Minerals,876007.0,-16.21,1.54449,0.03805175,0.0,1.618657291403635,0.647,1.2683916666666668,0.4,False,0.697,0.0
EHC,Medical/Nursing Services,Health Services,1714054.0,18.050216,4.10126,0.0074,0.0,0.0,0.0,0.0,1.0,False,0.3,13.0
EHTH,Insurance Brokers/Services,Finance,255990.0,-4.45,0.107925,0.0,0.0,23.164234422052353,9.266,0.0,0.2,False,4.693,0.0
EIKN,Pharmaceuticals: Major,Health Technology,158765.0,,-0.5962,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,5.0
EIX,Electric Utilities,Utilities,4180007.0,7.539984,1.56532,0.049071809999999993,1.989394141950434,1.5971175222957605,1.832,1.5,1.2,False,1.576,1.75
EL,Household/Personal Care,Consumer Non-Durables,7022190.0,-158.5,6.88241,0.01825055,0.0,0.0,0.0,0.0,0.5,False,0.15,12.0
ELAN,Biotechnology,Health Technology,4075292.0,-48.26,1.69808,0.0,0.0,2.7854989164232546,1.114,0.0,0.5,False,0.707,16.0
ELF,Household/Personal Care,Consumer Non-Durables,4069388.0,36.155542,3.25135,0.0,0.0,0.0,0.0,0.0,1.0,False,0.3,12.0
ELLO,Electric Utilities,Utilities,8028.0,-96.74,2.09855,0.0,0.0,1.1912987539015034,0.477,0.0,-0.1,False,0.208,0.0
ELMT,Metal Fabrication,Producer Manufacturing,434392.0,107.992074,8.28708,0.0,0.0,0.0,0.0,0.0,0.7,False,0.21,0.0
ELS,Real Estate Investment Trusts,Finance,1046284.0,32.304002,6.96744,0.03298309,0.0,0.0,0.0,1.0994363333333335,1.2,False,0.58,13.0
ELV,Managed Health Care,Health Services,763314.0,16.01501,1.86374,0.01819776,0.0,1.3413888203290159,0.537,0.0,0.7,False,0.479,15.0
EMA,Electric Utilities,Utilities,213609.0,22.061617,1.84754,0.03948623,0.0,1.3531506760340777,0.541,1.3162076666666667,0.9,False,0.804,3.0
EMB,Investment Trusts Or Mutual Funds,Miscellaneous,8146616.0,,,0.047302,0.0,0.0,0.0,1.5,0.5,False,0.45,0.0
EMC,Investment Trusts Or Mutual Funds,Miscellaneous,8257.0,20.364822,3.065431,0.014677,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
EMCB,Investment Trusts Or Mutual Funds,Miscellaneous,4475.0,,,0.038765999999999995,0.0,0.0,0.0,1.2921999999999998,-0.1,False,0.228,0.0
EMCR,Investment Trusts Or Mutual Funds,Miscellaneous,2086.0,20.476852,2.517876,0.015771999999999998,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
EME,Engineering & Construction,Industrial Services,326275.0,29.839104,10.2484,0.00145794,0.0,0.0,0.0,0.0,0.7,False,0.21,6.0
EMIF,Investment Trusts Or Mutual Funds,Miscellaneous,2246.0,13.022817,1.677767,0.04306,1.151824524601705,1.4900757971756506,1.287,1.4353333333333333,0.6,False,1.111,0.0
EMLC,Investment Trusts Or Mutual Funds,Miscellaneous,3304297.0,,,0.051284,0.0,0.0,0.0,1.5,0.5,False,0.45,0.0
EMLP,Investment Trusts Or Mutual Funds,Miscellaneous,181154.0,20.834204,2.572467,0.035289,0.0,0.0,0.0,1.1763000000000001,0.9,False,0.505,0.0
EMN,Chemicals: Specialty,Process Industries,2628168.0,17.82509,1.39837,0.045697089999999996,0.0,1.7877957908135902,0.715,1.5,1.2,False,1.018,10.0
EMP,Electric Utilities,Utilities,11563.0,,,0.0,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
EMR,Electronic Equipment/Instruments,Electronic Technology,2724166.0,34.29967,3.89245,0.01541584,1.282811175734344,1.3102287762206322,1.294,0.0,1.0,False,0.947,10.0
EMXC,Investment Trusts Or Mutual Funds,Miscellaneous,1631609.0,19.812584,2.915793,0.018229,0.0,0.0,0.0,0.0,1.0,False,0.3,0.0
ENB,Oil & Gas Pipelines,Industrial Services,3024904.0,23.936423,2.98586,0.04958694,0.0,0.0,0.0,1.5,1.2,False,0.66,4.5
ENFR,Investment Trusts Or Mutual Funds,Miscellaneous,125853.0,21.67722,3.523101,0.042069999999999996,0.0,0.0,0.0,1.4023333333333332,0.9,False,0.55,0.0
ENOV,Medical Specialties,Health Technology,655823.0,-1.14,0.899977,0.0,0.0,5.6890342753203695,2.276,0.0,0.2,False,1.198,10.0
ENPH,Semiconductors,Electronic Technology,5870289.0,32.437752,3.9403,0.0,1.4264243712079678,3.553028957186001,2.277,0.0,1.0,False,1.439,1.8333333333333333
ENR,Household/Personal Care,Consumer Non-Durables,922830.0,6.598147,9.48777,0.06128703,2.273365537324343,0.0,1.364,1.5,0.7,False,1.192,1.0
ENS,Electrical Products,Producer Manufacturing,198659.0,26.399119,4.14123,0.00481806,0.0,0.0,0.0,0.0,0.7,False,0.21,4.0
ENSG,Medical/Nursing Services,Health Services,782041.0,31.95324,4.85897,0.00166051,0.0,0.0,0.0,0.0,0.7,False,0.21,4.0
ENTG,Industrial Machinery,Producer Manufacturing,4178066.0,81.515221,5.43219,0.0028292499999999997,0.0,0.0,0.0,0.0,1.0,False,0.3,3.5
ENTX,Pharmaceuticals: Major,Health Technology,282118.0,-4.41,4.19457,0.0,0.0,1.2396979904972383,0.496,0.0,0.2,False,0.308,0.0
EOG,Integrated Oil,Energy Minerals,2618910.0,15.411856,2.53345,0.02870456,0.0,0.0,0.0,0.0,1.2,False,0.36,17.0
EOLS,Pharmaceuticals: Major,Health Technology,447122.0,-6.64,-14.9959,0.0,0.0,0.0,0.0,0.0,0.0,False,0.0,6.0
EONGY,Electric Utilities,Utilities,1262.0,29.58873,2.56101,0.02212758,0.0,0.0,0.0,0.0,0.6,False,0.18,10.0
EOT,Investment Trusts/Mutual Funds,Miscellaneous,18168.0,-138.08,0.949763,0.04801406,0.0,2.632235620886474,1.053,1.5,0.1,False,0.857,0.0
EP,Oil & Gas Production,Energy Minerals,51935.0,-1.35,-21.2073,0.0,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
EPAM,Information Technology Services,Technology Services,1117951.0,16.940875,1.67934,0.0,1.0365462232617855,1.9591029809329856,1.406,0.0,1.0,False,1.003,15.0
EPC,Household/Personal Care,Consumer Non-Durables,421511.0,-26.63,0.708828,0.02660754,0.0,3.526948709701084,1.411,0.0,0.4,False,0.826,3.0
EPM,Oil & Gas Production,Energy Minerals,329043.0,59.701493,2.48754,0.1,0.0,1.005008964679965,0.402,0.0,0.1,True,0.231,0.0
EPR,Real Estate Investment Trusts,Finance,619872.0,17.023029,1.82464,0.06369825999999999,0.0,1.370133286566117,0.548,1.5,0.7,False,0.784,3.0
EPSN,Integrated Oil,Energy Minerals,162784.0,-24.9,1.54191,0.03930818,0.0,1.621365708763806,0.649,1.3102726666666666,0.4,False,0.707,0.0
EQ,Biotechnology,Health Technology,145922.0,-4.08,4.38465,0.0,0.0,1.0787634132712989,0.432,0.0,0.2,False,0.276,6.0
EQAL,Investment Trusts Or Mutual Funds,Miscellaneous,128879.0,34.37454,2.514198,0.018826,0.0,0.0,0.0,0.0,0.7,False,0.21,0.0
EQH,Life/Health Insurance,Finance,3165379.0,-8.73,-10.4634,0.025592419999999998,0.0,0.0,0.0,0.0,0.5,False,0.15,16.0
EQIX,Real Estate Investment Trusts,Finance,656002.0,74.884509,7.46901,0.01775902,0.0,0.0,0.0,0.0,0.7,False,0.21,25.0
EQNR,Integrated Oil,Energy Minerals,3471455.0,20.887795,2.52041,0.026748470000000003,0.0,0.0,0.0,0.0,1.2,False,0.36,0.0
EQPT,Internet Software/Services,Technology Services,1497649.0,5525.0,56.9959,0.0,0.0,0.0,0.0,0.0,1.0,False,0.3,7.0
EQT,Integrated Oil,Energy Minerals,7408476.0,11.388062,1.49603,0.010735689999999999,1.3171688036120632,1.6710894834996626,1.459,0.0,1.0,False,1.03,22.0
ERIE,Property/Casualty Insurance,Finance,249697.0,20.186438,4.33208,0.02583017,0.0,0.0,0.0,0.0,0.9,False,0.27,0.0
ERII,Industrial Machinery,Producer Manufacturing,852165.0,26.108491,2.83508,0.0,0.0,0.0,0.0,0.0,0.7,False,0.21,3.0
ES,Electric Utilities,Utilities,2149858.0,15.492495,1.63867,0.04306931,0.0,1.5256274905868783,0.61,1.4356436666666668,1.2,False,0.952,1.75
ESAB,Industrial Machinery,Producer Manufacturing,379993.0,26.693649,2.75482,0.00407042,0.0,0.0,0.0,0.0,0.7,False,0.21,10.0
ESE,Electronic Equipment/Instruments,Electronic Technology,176545.0,63.669418,5.37454,0.00098781,0.0,0.0,0.0,0.0,0.7,False,0.21,0.0
ESGD,Investment Trusts Or Mutual Funds,Miscellaneous,506143.0,18.020184,2.2426,0.025333,0.0,1.1147774904129135,0.446,0.0,0.9,False,0.493,0.0
ESGU,Investment Trusts Or Mutual Funds,Miscellaneous,341454.0,28.140564,5.564514,0.010825,0.0,0.0,0.0,0.0,0.7,False,0.21,0.0
ESI,Chemicals: Major Diversified,Process Industries,2670235.0,69.511996,3.79306,0.007513499999999999,0.0,0.0,0.0,0.0,1.0,False,0.3,11.0
ESLT,Aerospace & Defense,Electronic Technology,62165.0,73.698722,9.4394,0.00345831,0.0,0.0,0.0,0.0,0.4,False,0.12,1.0
ESNT,Specialty Insurance,Finance,756081.0,8.77343,1.00352,0.02115003,1.7097076058052554,2.491230867346939,2.022,0.0,0.9,False,1.281,2.0
ESPR,Pharmaceuticals: Major,Health Technology,182314912.0,-14.84,-2.5255,0.0,0.0,0.0,0.0,0.0,0.3,False,0.09,1.0
ESRT,Real Estate Investment Trusts,Finance,2001411.0,27.223851,0.895902,0.02513465,0.0,2.7904837805920737,1.116,0.0,1.2,False,0.918,2.0
ESS,Real Estate Investment Trusts,Finance,307488.0,29.606092,3.06095,0.03913225,0.0,0.0,0.0,1.3044083333333334,0.9,False,0.531,3.0
ESTA,Medical Specialties,Health Technology,505298.0,-40.35,85.4117,0.0,0.0,0.0,0.0,0.0,0.2,False,0.06,8.0
ESTC,Packaged Software,Technology Services,1520966.0,-61.05,6.11335,0.0,0.0,1.4721879166087335,0.589,0.0,0.5,False,0.445,20.0
ESYJY,Airlines,Transportation,655.0,5.562929,0.757032,0.03640352,5.802698542440503,7.476566380285114,6.472,1.2134506666666667,0.6,False,3.659,0.0
ET,Oil & Gas Pipelines,Industrial Services,15321493.0,16.694229,2.23956,0.06562655,0.0,1.1162906999589206,0.447,1.5,1.0,False,0.824,19.0
ETN,Electrical Products,Producer Manufacturing,2478112.0,41.447072,8.64683,0.009745730000000001,0.0,0.0,0.0,0.0,1.0,False,0.3,23.0
ETO,Investment Trusts/Mutual Funds,Miscellaneous,30238.0,5.54029,0.9615,0.06969169,2.707439502264322,2.6001040041601664,2.665,1.5,0.4,False,1.753,0.0
ETON,Pharmaceuticals: Major,Health Technology,963932.0,-161.63,24.9436,0.0,0.0,0.0,0.0,0.0,0.2,False,0.06,0.0
ETR,Electric Utilities,Utilities,2115626.0,30.050717,3.15163,0.021032989999999998,0.0,0.0,0.0,0.0,1.2,False,0.36,17.0
ETSY,Internet Retail,Retail Trade,3159118.0,26.294495,-5.2724,0.0,1.6421688265927905,0.0,0.985,0.0,0.8,False,0.732,10.0
ETY,Investment Trusts/Mutual Funds,Miscellaneous,333651.0,7.818653,0.964204,0.07888668,1.9184890287367913,2.5928123094282953,2.188,1.5,0.7,False,1.604,0.0
EUHY,Investment Trusts Or Mutual Funds,Miscellaneous,29545.0,,,0.013635999999999999,0.0,0.0,0.0,0.0,-0.3,False,-0.09,0.0
EUSA,Investment Trusts Or Mutual Funds,Miscellaneous,13929.0,25.170225,3.531501,0.01508,0.0,0.0,0.0,0.0,0.4,False,0.12,0.0
EVER,Internet Software/Services,Technology Services,1943518.0,5.481639,2.19574,0.0,6.749806034290109,4.098845947152213,5.689,0.0,1.0,False,3.144,6.0
EVH,Miscellaneous Commercial Services,Commercial Services,1503840.0,-0.73,1.00825,0.0,0.0,2.4795437639474334,0.992,0.0,0.5,False,0.646,14.0
EVMN,Pharmaceuticals: Major,Health Technology,332841.0,-11.0,3.64979,0.0,0.0,1.424739505560594,0.57,0.0,0.2,False,0.345,11.0
EVOX,Financial Conglomerates,Finance,89749.0,,1.37511,0.0,0.0,1.8180363752717963,0.727,0.0,-0.1,False,0.334,0.0
EVR,Investment Banks/Brokers,Finance,641983.0,18.122899,6.09231,0.010457840000000001,0.0,0.0,0.0,0.0,0.7,False,0.21,7.0
EVRG,Electric Utilities,Utilities,1453593.0,22.617195,1.8662,0.03289474,0.0,1.3396206194405744,0.536,1.0964913333333333,1.2,False,0.847,8.0
EVTC,Miscellaneous Commercial Services,Commercial Services,203788.0,13.436163,2.93381,0.00677277,1.1163901479909109,0.0,0.67,0.0,0.7,False,0.545,2.0
EW,Medical Specialties,Health Technology,6118849.0,45.365642,4.69049,0.0,0.0,1.091570390300374,0.437,0.0,1.0,False,0.518,25.0
EWG,Investment Trusts Or Mutual Funds,Miscellaneous,3344955.0,16.170351,1.8619,0.024411000000000002,0.0,1.3427144314947097,0.537,0.0,1.2,False,0.629,0.0
EWK,Investment Trusts Or Mutual Funds,Miscellaneous,6868.0,19.851793,1.687847,0.021253,0.0,1.481176907622551,0.592,0.0,0.6,False,0.476,0.0
EWM,Investment Trusts Or Mutual Funds,Miscellaneous,292954.0,15.679345,1.629604,0.038232,0.0,1.5341150365364837,0.614,1.2744000000000002,0.9,False,0.832,0.0
EXC,Electric Utilities,Utilities,7146084.0,16.814127,1.63372,0.03522505,0.0,1.530249981637,0.612,1.1741683333333335,1.2,False,0.901,2.0
